"UNITN";"DVISI";"THTNM";"FYEAR";"TYPE";"ACTAT";"CATTY";"EMSTS";"COSTY";"KSTDSXN";"SATUAN";"MATERIAL";"MATERIALGROUP";"ACTCD";"KSTAR";"COSTL";"COS01";"COS02";"COS03";"COS04";"COS05";"COS06";"COS07";"COS08";"COS09";"COS10";"COS11";"COS12";"FIS01";"FIS02";"FIS03";"FIS04";"FIS05";"FIS06";"FIS07";"FIS08";"FIS09";"FIS10";"FIS11";"FIS12";"ACTL2";"INPLS";"PROTY";"CARRY";"EMJDS";"PROC2";"TRANM";"TRJNS";"UNITP";"UNIAR";"UNITPB";"UNIPT";"UNIRG";"COSPH";"NOTES"
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 2A";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 3A";"SUPPORT";"WNL";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 4A";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 4B";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 5A";"SUPPORT";"BGB";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 5C";"SUPPORT";"ASMR";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 6A";"SUPPORT";"GKG";"Region 4A";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 7A";"SUPPORT";"ASM";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 7B";"SUPPORT";"KBAS";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 8A";"SUPPORT";"LSM";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 8B";"SUPPORT";"LGI";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD1";"0";"29269800";"13130194";"723060";"972736";"1546930";"1186976";"723060";"5834082";"723060";"1186976";"1546930";"972736";"723060";"42";"41";"60";"68";"76";"41";"217";"41";"76";"68";"60";"41";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 9";"SUPPORT";"MCM";"Region 6";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 1";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 10";"SUPPORT";"SPA";"Region 7";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 2A";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 3A";"SUPPORT";"WNL";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 4A";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 4B";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 5A";"SUPPORT";"BGB";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 5C";"SUPPORT";"ASMR";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 6A";"SUPPORT";"GKG";"Region 4A";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 7A";"SUPPORT";"ASM";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 7B";"SUPPORT";"KBAS";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 8A";"SUPPORT";"LSM";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 8B";"SUPPORT";"LGI";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD2";"0";"3213600";"1231880";"107120";"107120";"107120";"107120";"107120";"910520";"107120";"107120";"107120";"107120";"107120";"14";"16";"16";"16";"16";"16";"136";"16";"16";"16";"16";"16";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 9";"SUPPORT";"MCM";"Region 6";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 1";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 10";"SUPPORT";"SPA";"Region 7";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 2A";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 3A";"SUPPORT";"WNL";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 4A";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 4B";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 5A";"SUPPORT";"BGB";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 5C";"SUPPORT";"ASMR";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 6A";"SUPPORT";"GKG";"Region 4A";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 7A";"SUPPORT";"ASM";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 7B";"SUPPORT";"KBAS";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 8A";"SUPPORT";"LSM";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 8B";"SUPPORT";"LGI";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OAD4";"0";"3006060";"1186822";"97850";"97850";"165573";"107635";"97850";"724090";"97850";"107635";"127205";"97850";"97850";"5";"10";"10";"15";"11";"10";"74";"10";"11";"13";"10";"10";"BIAYA ADMINISTRASI";"";"R";"NC";"";"";"";"";"";"Area 9";"SUPPORT";"MCM";"Region 6";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 1";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 10";"SUPPORT";"SPA";"Region 7";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 2A";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 3A";"SUPPORT";"WNL";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 4A";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 4B";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 5A";"SUPPORT";"BGB";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 5C";"SUPPORT";"ASMR";"Region 3";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 6A";"SUPPORT";"GKG";"Region 4A";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 7A";"SUPPORT";"ASM";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 7B";"SUPPORT";"KBAS";"Region 4B";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 8A";"SUPPORT";"LSM";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 8B";"SUPPORT";"LGI";"Region 5";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OKP1";"0";"24915700";"9718050";"587100";"638600";"1256600";"1050600";"587100";"6957650";"587100";"1050600";"1256600";"638600";"587100";"0";"10";"11";"13";"19";"10";"41";"10";"19";"13";"11";"10";"BIAYA KOMPUTER";"";"R";"NC";"";"";"";"";"";"Area 9";"SUPPORT";"MCM";"Region 6";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 1";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 10";"SUPPORT";"SPA";"Region 7";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 2A";"SUPPORT";"KMB";"Region 1";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 3A";"SUPPORT";"WNL";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 4A";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 4B";"SUPPORT";"WNA";"Region 2";"";""
"TRE";"";"0";"2020";"BIAYA";"UMUM";"LAINNYA";"";"BHN";"";"IDR";"0";"0";"OPD4";"0";"48708000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"4059000";"21";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"300";"BIAYA PERJALANAN DINAS";"";"R";"NC";"";"";"";"";"";"Area 5A";"SUPPORT";"BGB";"Region 3";"";""
